427, 54.670198, 12.551442, 54.0
428, 54.670512, 12.552165, 54.0
429, 54.67077, 12.552772, 54.0
430, 54.67113, 12.553613, 54.0
431, 54.671733, 12.555078, 56.0
432, 54.671983, 12.555697, 56.0
433, 54.67233, 12.556567, 56.0
434, 54.672625, 12.557317, 57.0
435, 54.672918, 12.558068, 57.0
436, 54.673755, 12.560185, 56.0
437, 54.6741, 12.561055, 56.0
438, 54.674402, 12.561793, 55.0
439, 54.674705, 12.56253, 55.0
440, 54.674958, 12.563142, 55.0
441, 54.675317, 12.563997, 54.0
442, 54.675623, 12.564725, 54.0
443, 54.676238, 12.56618, 54.0
444, 54.67655, 12.566905, 54.0
445, 54.67681, 12.567507, 54.0
446, 54.67717, 12.568355, 54.0
447, 54.677477, 12.569085, 55.0
448, 54.677778, 12.569823, 55.0
449, 54.678032, 12.570438, 56.0
450, 54.67838, 12.571307, 56.0
451, 54.678675, 12.572057, 56.0
452, 54.67897, 12.572805, 57.0
453, 54.679263, 12.573552, 57.0
454, 54.679507, 12.574175, 57.0
455, 54.679848, 12.575045, 56.0
456, 54.680145, 12.575785, 56.0
457, 54.680445, 12.576525, 56.0
458, 54.680693, 12.577138, 55.0
459, 54.681048, 12.577995, 55.0
460, 54.681358, 12.57873, 55.0
461, 54.681663, 12.579458, 54.0
462, 54.681973, 12.580188, 54.0
463, 54.68228, 12.580917, 54.0
464, 54.682535, 12.58153, 54.0
465, 54.683198, 12.58312, 54.0
466, 54.683505, 12.583858, 55.0
467, 54.683758, 12.584472, 55.0
468, 54.684112, 12.585335, 55.0
469, 54.684412, 12.586082, 56.0
470, 54.684707, 12.586828, 56.0
471, 54.685002, 12.587578, 56.0
472, 54.685297, 12.588322, 56.0
473, 54.68554, 12.588945, 56.0
474, 54.685887, 12.589813, 56.0
475, 54.685887, 12.589813, 56.0
476, 54.686185, 12.590555, 56.0
477, 54.686485, 12.59129, 55.0
478, 54.686737, 12.591903, 55.0
479, 54.687093, 12.59276, 54.0
480, 54.6874, 12.593493, 54.0
481, 54.687708, 12.594223, 54.0
482, 54.688022, 12.594952, 54.0
483, 54.688335, 12.59568, 54.0
484, 54.688597, 12.596288, 54.0
485, 54.689273, 12.597872, 54.0
486, 54.689583, 12.598607, 54.0
487, 54.68984, 12.59922, 55.0
488, 54.690192, 12.600087, 55.0
489, 54.690487, 12.600833, 56.0
490, 54.690783, 12.60158, 56.0
491, 54.691078, 12.60233, 57.0
492, 54.691372, 12.60308, 57.0
493, 54.691615, 12.603707, 56.0
494, 54.691962, 12.60458, 56.0
495, 54.692258, 12.605327, 56.0
496, 54.69256, 12.606072, 55.0
497, 54.692813, 12.606687, 55.0
498, 54.69317, 12.607547, 55.0
499, 54.69348, 12.608282, 54.0
500, 54.693795, 12.609015, 54.0
501, 54.694112, 12.609745, 54.0
502, 54.694428, 12.610473, 53.0
503, 54.694693, 12.611082, 53.0
504, 54.695065, 12.611935, 54.0
505, 54.695692, 12.613403, 54.0
506, 54.696005, 12.61414, 55.0
507, 54.696617, 12.615628, 56.0
508, 54.69692, 12.616375, 56.0
509, 54.697222, 12.617125, 56.0
510, 54.697522, 12.617873, 56.0
511, 54.697775, 12.618503, 56.0
512, 54.698125, 12.619373, 56.0
513, 54.698375, 12.619997, 56.0
514, 54.698727, 12.620867, 55.0
515, 54.699033, 12.621607, 55.0
516, 54.699292, 12.622225, 55.0
517, 54.699653, 12.623087, 55.0
518, 54.699967, 12.623822, 54.0
519, 54.70028, 12.624557, 54.0
520, 54.700598, 12.62529, 54.0
521, 54.701237, 12.626758, 54.0
522, 54.701502, 12.62737, 54.0
523, 54.70187, 12.628228, 54.0
524, 54.702187, 12.628965, 55.0
525, 54.702445, 12.629583, 55.0
526, 54.702803, 12.63045, 55.0
527, 54.703113, 12.631198, 56.0
528, 54.703368, 12.63182, 56.0
529, 54.703723, 12.632698, 56.0
530, 54.703975, 12.633325, 57.0
531, 54.704327, 12.634203, 57.0
532, 54.704327, 12.634203, 57.0
533, 54.704578, 12.63483, 56.0
534, 54.704932, 12.635708, 56.0
535, 54.705235, 12.63646, 56.0
536, 54.705492, 12.637082, 56.0
537, 54.70585, 12.637958, 55.0
538, 54.706157, 12.638707, 55.0
539, 54.706415, 12.639327, 55.0
540, 54.70678, 12.640193, 55.0
541, 54.70704, 12.640808, 55.0
542, 54.707352, 12.64155, 54.0
543, 54.707662, 12.64229, 54.0
544, 54.708027, 12.64316, 54.0
545, 54.70834, 12.643903, 54.0
546, 54.708602, 12.644523, 55.0
547, 54.708967, 12.64539, 55.0
548, 54.709538, 12.646752, 55.0
549, 54.709902, 12.647623, 55.0
550, 54.710468, 12.648997, 56.0
551, 54.710775, 12.649753, 56.0
552, 54.71108, 12.650507, 56.0
553, 54.711437, 12.651387, 56.0
554, 54.71169, 12.652013, 56.0
555, 54.712045, 12.652893, 56.0
556, 54.712353, 12.653643, 56.0
557, 54.712667, 12.654392, 56.0
558, 54.712978, 12.65514, 55.0
559, 54.713242, 12.655763, 55.0
560, 54.713557, 12.656507, 55.0
561, 54.713875, 12.65725, 55.0
562, 54.714193, 12.657992, 54.0
563, 54.714513, 12.658732, 54.0
564, 54.714833, 12.659473, 54.0
565, 54.715207, 12.66034, 55.0
566, 54.715525, 12.661087, 55.0
567, 54.716097, 12.662458, 56.0
568, 54.716712, 12.663965, 57.0
569, 54.717013, 12.664722, 57.0
570, 54.717318, 12.665482, 57.0
571, 54.717622, 12.66624, 57.0
